,x,y,m
798,-154.0,-40.0,2841772.0
799,-154.0,-39.0,6102379.0
800,-154.0,-38.0,2419200.0
801,-154.0,-37.0,4552567.0
802,-154.0,-36.0,7437131.0
803,-154.0,-35.0,5629276.0
804,-154.0,-34.0,10934533.0
805,-154.0,-33.0,1396588.0
806,-154.0,-32.0,8689833.0
807,-154.0,-31.0,4115983.0
808,-154.0,-30.0,4946120.0
809,-154.0,-29.0,4664357.0
810,-154.0,-28.0,8513062.0
811,-154.0,-27.0,8049427.0
812,-154.0,-26.0,2912941.0
813,-154.0,-25.0,11200047.0
814,-154.0,-24.0,1631110.0
815,-154.0,-23.0,4856216.0
816,-154.0,-22.0,5829177.0
817,-154.0,-21.0,3973316.0
818,-154.0,-20.0,6691545.0
819,-154.0,-19.0,7431551.0
820,-154.0,-18.0,10990848.0
821,-154.0,-17.0,7792753.0
822,-154.0,-16.0,4474411.0
823,-154.0,-15.0,6766529.0
824,-154.0,-14.0,6486588.0
825,-154.0,-13.0,2363656.0
826,-154.0,-12.0,9112972.0
827,-154.0,-11.0,6244109.0
828,-154.0,-10.0,6030749.0
829,-154.0,-9.0,4200457.0
830,-154.0,-8.0,3798066.0
831,-154.0,-7.0,3476350.0
832,-154.0,-6.0,14833992.0
833,-154.0,-5.0,5868023.0
834,-154.0,-4.0,8482301.0
835,-154.0,-3.0,6837388.0
836,-154.0,-2.0,2994612.0
837,-154.0,-1.0,4916078.0
838,-154.0,0.0,12204903.0
839,-154.0,1.0,7136241.0
840,-154.0,2.0,3845560.0
841,-154.0,3.0,6627449.0
842,-154.0,4.0,7270704.0
843,-154.0,5.0,8040971.0
844,-154.0,6.0,5406469.0
845,-154.0,7.0,3687754.0
846,-154.0,8.0,1140211.0
847,-154.0,9.0,8773830.0
848,-154.0,10.0,5229360.0
849,-154.0,11.0,5393491.0
850,-154.0,12.0,1407366.0
851,-154.0,13.0,4501521.0
852,-154.0,14.0,11053013.0
853,-154.0,15.0,10340897.0
854,-154.0,16.0,5446967.0
855,-154.0,17.0,6908079.0
856,-154.0,18.0,7247003.0
857,-154.0,19.0,7772722.0
858,-154.0,20.0,5459772.0
859,-154.0,21.0,6798473.0
860,-154.0,22.0,9685371.0
861,-154.0,23.0,7934217.0
862,-154.0,24.0,4628903.0
863,-154.0,25.0,12256802.0
864,-154.0,26.0,8945061.0
865,-154.0,27.0,6491091.0
866,-154.0,28.0,5396783.0
867,-154.0,29.0,7457006.0
868,-154.0,30.0,4201209.0
869,-154.0,31.0,6227113.0
870,-154.0,32.0,5625712.0
871,-154.0,33.0,7625819.0
872,-154.0,34.0,8538781.0
873,-154.0,35.0,7845223.0
874,-154.0,36.0,4282789.0
875,-154.0,37.0,6357629.0
876,-154.0,38.0,4780253.0
877,-154.0,39.0,4848331.0
878,-154.0,40.0,5149597.0
879,-154.0,41.0,3101712.0
880,-154.0,42.0,3406989.0
881,-154.0,43.0,2578851.0
882,-154.0,44.0,4227990.0
883,-154.0,45.0,3824313.0
884,-154.0,46.0,2694877.0
885,-154.0,47.0,6988410.0
886,-154.0,48.0,3856108.0
887,-154.0,49.0,5361811.0
888,-154.0,50.0,7072083.0
889,-154.0,51.0,1370836.0
890,-154.0,52.0,2666389.0
891,-154.0,53.0,4538037.0
892,-154.0,54.0,1162559.0
893,-154.0,55.0,3623454.0
894,-154.0,56.0,2688766.0
895,-154.0,57.0,4200499.0
896,-154.0,58.0,2687251.0
897,-154.0,59.0,1488816.0
898,-154.0,60.0,2582746.0
899,-153.0,-63.0,1256744.0
900,-153.0,-62.0,4504684.0
901,-153.0,-61.0,1491663.0
902,-153.0,-60.0,1771849.0
903,-153.0,-59.0,1653819.0
904,-153.0,-58.0,1865812.0
905,-153.0,-57.0,2909686.0
906,-153.0,-56.0,1329022.0
907,-153.0,-55.0,6149654.0
908,-153.0,-54.0,1181074.0
909,-153.0,-53.0,5264346.0
910,-153.0,-51.0,4737853.0
911,-153.0,-50.0,5484152.0
912,-153.0,-49.0,5104542.0
913,-153.0,-48.0,2972707.0
914,-153.0,-47.0,1211027.0
915,-153.0,-46.0,3432187.0
916,-153.0,-45.0,2812540.0
917,-153.0,-44.0,4055330.0
918,-153.0,-43.0,7941523.0
919,-153.0,-42.0,4761993.0
920,-153.0,-41.0,5274480.0
921,-153.0,-40.0,3946222.0
922,-153.0,-39.0,7915216.0
923,-153.0,-38.0,4187956.0
924,-153.0,-37.0,4410742.0
925,-153.0,-36.0,8596705.0
926,-153.0,-35.0,3425670.0
927,-153.0,-34.0,5859853.0
928,-153.0,-33.0,6654012.0
929,-153.0,-32.0,3294221.0
930,-153.0,-31.0,7582384.0
931,-153.0,-30.0,5019223.0
932,-153.0,-29.0,2812807.0
933,-153.0,-28.0,8011171.0
934,-153.0,-27.0,4854124.0
935,-153.0,-26.0,5915404.0
936,-153.0,-25.0,7178191.0
937,-153.0,-24.0,6862408.0
938,-153.0,-23.0,9957499.0
939,-153.0,-22.0,6423750.0
940,-153.0,-21.0,5430612.0
941,-153.0,-20.0,8074043.0
942,-153.0,-19.0,6304904.0
943,-153.0,-18.0,8310471.0
944,-153.0,-17.0,11044937.0
945,-153.0,-16.0,2850707.0
946,-153.0,-15.0,4200253.0
947,-153.0,-14.0,8290229.0
948,-153.0,-13.0,8206369.0
949,-153.0,-12.0,5614685.0
950,-153.0,-11.0,4100166.0
951,-153.0,-10.0,8086275.0
952,-153.0,-9.0,15756139.0
953,-153.0,-8.0,12118720.0
954,-153.0,-7.0,7780383.0
955,-153.0,-6.0,2966188.0
956,-153.0,-5.0,8516988.0
957,-153.0,-4.0,6176667.0
958,-153.0,-3.0,7921552.0
959,-153.0,-2.0,13868990.0
960,-153.0,-1.0,8048684.0
961,-153.0,0.0,12246958.0
962,-153.0,1.0,6765915.0
963,-153.0,2.0,12163163.0
964,-153.0,3.0,13404667.0
965,-153.0,4.0,4023695.0
966,-153.0,5.0,13141920.0
967,-153.0,6.0,9074538.0
968,-153.0,7.0,1363618.0
969,-153.0,8.0,8289668.0
970,-153.0,9.0,12928539.0
971,-153.0,10.0,14227946.0
972,-153.0,11.0,9212215.0
973,-153.0,12.0,8493787.0
974,-153.0,13.0,11316611.0
975,-153.0,14.0,4456861.0
976,-153.0,15.0,4300910.0
977,-153.0,16.0,11187048.0
978,-153.0,17.0,4261720.0
979,-153.0,18.0,4404584.0
980,-153.0,19.0,6980087.0
981,-153.0,20.0,8931610.0
982,-153.0,21.0,6094970.0
983,-153.0,22.0,7265682.0
984,-153.0,23.0,5370792.0
985,-153.0,24.0,10460700.0
986,-153.0,25.0,5651666.0
987,-153.0,26.0,6720383.0
988,-153.0,27.0,5044424.0
989,-153.0,28.0,10196786.0
990,-153.0,29.0,7132553.0
991,-153.0,30.0,6517786.0
992,-153.0,31.0,5572018.0
993,-153.0,32.0,3984966.0
994,-153.0,33.0,8764127.0
995,-153.0,34.0,8228289.0
996,-153.0,35.0,4036388.0
997,-153.0,36.0,3922986.0
998,-153.0,37.0,6414788.0
999,-153.0,38.0,5041186.0
1000,-153.0,39.0,4278729.0
1001,-153.0,40.0,14175137.0
1002,-153.0,41.0,4215122.0
1003,-153.0,42.0,9987948.0
1004,-153.0,43.0,3010361.0
1005,-153.0,44.0,2745389.0
1006,-153.0,45.0,2733179.0
1007,-153.0,46.0,6655772.0
1008,-153.0,47.0,4904375.0
1009,-153.0,48.0,5058175.0
1010,-153.0,49.0,4024286.0
1011,-153.0,50.0,7239377.0
1012,-153.0,51.0,5431060.0
1013,-153.0,52.0,7262911.0
1014,-153.0,53.0,5873439.0
1015,-153.0,54.0,2716019.0
1016,-153.0,55.0,2755597.0
1017,-153.0,56.0,4218358.0
1018,-153.0,57.0,5707846.0
1019,-153.0,58.0,2279449.0
1020,-153.0,60.0,1462730.0
1021,-153.0,62.0,1712829.0
1022,-152.0,-63.0,1037881.0
1023,-152.0,-62.0,1226676.0
1024,-152.0,-61.0,4100810.0
1025,-152.0,-60.0,2863841.0
1026,-152.0,-59.0,1495431.0
1027,-152.0,-58.0,1267893.0
1028,-152.0,-56.0,3200546.0
1029,-152.0,-55.0,2458502.0
1030,-152.0,-54.0,2283266.0
1031,-152.0,-53.0,5088890.0
1032,-152.0,-52.0,5557606.0
1033,-152.0,-51.0,7004406.0
1034,-152.0,-50.0,4230424.0
1035,-152.0,-49.0,7218960.0
1036,-152.0,-48.0,4134151.0
1037,-152.0,-47.0,4117880.0
1038,-152.0,-46.0,2845974.0
1039,-152.0,-45.0,8017092.0
1040,-152.0,-44.0,5003744.0
1041,-152.0,-43.0,7154180.0
1042,-152.0,-42.0,4238524.0
1043,-152.0,-41.0,5740179.0
1044,-152.0,-40.0,7293532.0
1045,-152.0,-39.0,4269719.0
1046,-152.0,-38.0,4131548.0
1047,-152.0,-37.0,8699940.0
1048,-152.0,-36.0,2510077.0
1049,-152.0,-34.0,4017804.0
1050,-152.0,-33.0,9170313.0
1051,-152.0,-32.0,10744718.0
1052,-152.0,-31.0,2442899.0
1053,-152.0,-30.0,7679647.0
1054,-152.0,-29.0,7721005.0
1055,-152.0,-28.0,5242424.0
1056,-152.0,-27.0,3771260.0
1057,-152.0,-26.0,4429969.0
1058,-152.0,-25.0,6861022.0
1059,-152.0,-24.0,4042221.0
1060,-152.0,-23.0,3126949.0
1061,-152.0,-22.0,4113090.0
1062,-152.0,-21.0,9618618.0
1063,-152.0,-20.0,3925676.0
1064,-152.0,-19.0,1340668.0
1065,-152.0,-18.0,2587393.0
1066,-152.0,-17.0,6672703.0
1067,-152.0,-16.0,7477906.0
1068,-152.0,-15.0,13235766.0
1069,-152.0,-14.0,6491063.0
1070,-152.0,-13.0,9236515.0
1071,-152.0,-12.0,9996939.0
1072,-152.0,-11.0,4070960.0
1073,-152.0,-10.0,6634718.0
1074,-152.0,-9.0,3873911.0
1075,-152.0,-8.0,8301222.0
1076,-152.0,-7.0,6844565.0
1077,-152.0,-6.0,6429699.0
1078,-152.0,-5.0,9371382.0
1079,-152.0,-4.0,7339263.0
1080,-152.0,-3.0,6139238.0
1081,-152.0,-2.0,9416583.0
1082,-152.0,-1.0,8034078.0
1083,-152.0,0.0,3639747.0
1084,-152.0,1.0,3977103.0
1085,-152.0,2.0,10707758.0
1086,-152.0,3.0,5525934.0
1087,-152.0,4.0,11460738.0
1088,-152.0,5.0,8366836.0
1089,-152.0,6.0,13732114.0
1090,-152.0,7.0,8794287.0
1091,-152.0,8.0,8876208.0
1092,-152.0,9.0,7636020.0
1093,-152.0,10.0,9826621.0
1094,-152.0,11.0,6163743.0
1095,-152.0,12.0,13858059.0
1096,-152.0,13.0,10078711.0
1097,-152.0,14.0,7208649.0
1098,-152.0,15.0,4694497.0
1099,-152.0,16.0,9909295.0
1100,-152.0,17.0,6486302.0
1101,-152.0,18.0,8537502.0
1102,-152.0,19.0,8924370.0
1103,-152.0,20.0,10029168.0
1104,-152.0,21.0,2816303.0
1105,-152.0,22.0,6843549.0
1106,-152.0,23.0,12211779.0
1107,-152.0,24.0,7156856.0
1108,-152.0,25.0,7961161.0
1109,-152.0,26.0,7007092.0
1110,-152.0,27.0,3682880.0
1111,-152.0,28.0,4108275.0
1112,-152.0,29.0,13627976.0
1113,-152.0,30.0,1883696.0
1114,-152.0,31.0,8634957.0
1115,-152.0,32.0,7629808.0
1116,-152.0,33.0,2318751.0
1117,-152.0,34.0,9613168.0
1118,-152.0,35.0,7357045.0
1119,-152.0,36.0,1312629.0
1120,-152.0,37.0,13263359.0
1121,-152.0,38.0,6846694.0
1122,-152.0,39.0,3907854.0
1123,-152.0,40.0,10281138.0
1124,-152.0,41.0,4108176.0
1125,-152.0,42.0,4247311.0
1126,-152.0,43.0,7799733.0
1127,-152.0,44.0,12502661.0
1128,-152.0,45.0,7089471.0
1129,-152.0,46.0,10228046.0
1130,-152.0,47.0,5621798.0
1131,-152.0,48.0,1418963.0
1132,-152.0,49.0,7144350.0
1133,-152.0,50.0,6671367.0
1134,-152.0,51.0,3172070.0
1135,-152.0,52.0,8643009.0
1136,-152.0,53.0,3511675.0
1137,-152.0,54.0,5814566.0
1138,-152.0,55.0,1145604.0
1139,-152.0,56.0,1254658.0
1140,-152.0,57.0,5693404.0
1141,-152.0,58.0,1529642.0
1142,-152.0,59.0,4512578.0
1143,-152.0,60.0,4639441.0
1144,-152.0,61.0,5432272.0
1145,-152.0,62.0,1709920.0
1146,-152.0,63.0,4374003.0
1147,-152.0,64.0,1130415.0
1148,-152.0,65.0,1312928.0
1149,-151.0,-66.0,1523688.0
1150,-151.0,-63.0,1388576.0
1151,-151.0,-62.0,1359996.0
1152,-151.0,-61.0,2671476.0
1153,-151.0,-59.0,1657535.0
1154,-151.0,-58.0,4539908.0
1155,-151.0,-57.0,1174585.0
1156,-151.0,-56.0,7235481.0
1157,-151.0,-55.0,3095233.0
1158,-151.0,-54.0,2649136.0
1159,-151.0,-53.0,2591480.0
1160,-151.0,-52.0,5736652.0
1161,-151.0,-51.0,2437063.0
1162,-151.0,-50.0,2860897.0
1163,-151.0,-49.0,3960357.0
1164,-151.0,-48.0,2398570.0
1165,-151.0,-47.0,4036910.0
1166,-151.0,-46.0,2480807.0
1167,-151.0,-45.0,8053204.0
1168,-151.0,-44.0,2477119.0
1169,-151.0,-43.0,5612385.0
1170,-151.0,-42.0,2748488.0
1171,-151.0,-41.0,4215028.0
1172,-151.0,-40.0,2814647.0
1173,-151.0,-39.0,5334631.0
1174,-151.0,-38.0,6455206.0
1175,-151.0,-37.0,7255656.0
1176,-151.0,-36.0,10101345.0
1177,-151.0,-35.0,6030132.0
1178,-151.0,-34.0,7318210.0
1179,-151.0,-33.0,8508036.0
1180,-151.0,-32.0,2616272.0
1181,-151.0,-31.0,7734691.0
1182,-151.0,-30.0,4141539.0
1183,-151.0,-29.0,8347075.0
1184,-151.0,-28.0,8251346.0
1185,-151.0,-27.0,11130745.0
1186,-151.0,-26.0,5389434.0
1187,-151.0,-25.0,2427556.0
1188,-151.0,-24.0,14308212.0
1189,-151.0,-23.0,14208549.0
1190,-151.0,-22.0,7022602.0
1191,-151.0,-21.0,8544385.0
1192,-151.0,-20.0,8302277.0
1193,-151.0,-19.0,11513926.0
1194,-151.0,-18.0,3926038.0
1195,-151.0,-17.0,8518058.0
1196,-151.0,-16.0,1659266.0
1197,-151.0,-15.0,7397322.0
1198,-151.0,-14.0,4240188.0
1199,-151.0,-13.0,5928049.0
1200,-151.0,-12.0,14270114.0
1201,-151.0,-11.0,8542421.0
1202,-151.0,-10.0,10042521.0
1203,-151.0,-9.0,5886338.0
1204,-151.0,-8.0,5471279.0
1205,-151.0,-7.0,9461999.0
1206,-151.0,-6.0,7029352.0
1207,-151.0,-5.0,12312416.0
1208,-151.0,-4.0,5127135.0
1209,-151.0,-3.0,4805829.0
1210,-151.0,-2.0,7894575.0
1211,-151.0,-1.0,13028232.0
1212,-151.0,0.0,6747506.0
1213,-151.0,1.0,13285979.0
1214,-151.0,2.0,6156410.0
1215,-151.0,3.0,7315111.0
1216,-151.0,4.0,10671792.0
1217,-151.0,5.0,5925264.0
1218,-151.0,6.0,4456474.0
1219,-151.0,7.0,13758684.0
1220,-151.0,8.0,4434658.0
1221,-151.0,9.0,5611612.0
1222,-151.0,10.0,7189635.0
1223,-151.0,11.0,12147887.0
1224,-151.0,12.0,7324899.0
1225,-151.0,13.0,8438538.0
1226,-151.0,14.0,14275348.0
1227,-151.0,15.0,7597914.0
1228,-151.0,16.0,11606429.0
1229,-151.0,17.0,12427468.0
1230,-151.0,18.0,6247466.0
1231,-151.0,19.0,5393941.0
1232,-151.0,20.0,11815247.0
1233,-151.0,21.0,5429667.0
1234,-151.0,22.0,8864596.0
1235,-151.0,23.0,5811622.0
1236,-151.0,24.0,8286474.0
1237,-151.0,25.0,8937109.0
1238,-151.0,26.0,10393107.0
1239,-151.0,27.0,9548770.0
1240,-151.0,28.0,8397772.0
1241,-151.0,29.0,5989126.0
1242,-151.0,30.0,11739968.0
1243,-151.0,31.0,11315168.0
1244,-151.0,32.0,6258558.0
1245,-151.0,33.0,8807776.0
1246,-151.0,34.0,7678940.0
1247,-151.0,35.0,11126866.0
1248,-151.0,36.0,4231902.0
1249,-151.0,37.0,8952961.0
1250,-151.0,38.0,7603131.0
1251,-151.0,39.0,2954156.0
1252,-151.0,40.0,10153435.0
1253,-151.0,41.0,7848237.0
1254,-151.0,42.0,10008254.0
1255,-151.0,43.0,8077110.0
1256,-151.0,44.0,5923133.0
1257,-151.0,45.0,6803942.0
1258,-151.0,46.0,5250610.0
1259,-151.0,47.0,5459665.0
1260,-151.0,48.0,6648019.0
1261,-151.0,49.0,1567983.0
1262,-151.0,50.0,5078670.0
1263,-151.0,51.0,4924868.0
1264,-151.0,52.0,2623997.0
1265,-151.0,53.0,5796294.0
1266,-151.0,54.0,7280739.0
1267,-151.0,55.0,5407667.0
1268,-151.0,56.0,7037205.0
1269,-151.0,57.0,3947073.0
1270,-151.0,58.0,3863761.0
1271,-151.0,59.0,4142812.0
1272,-151.0,60.0,5420633.0
1273,-151.0,61.0,2608705.0
1274,-151.0,62.0,2536873.0
1275,-151.0,63.0,4257518.0
1276,-151.0,64.0,3179490.0
1277,-151.0,65.0,1396243.0
1278,-151.0,66.0,5534537.0
1279,-151.0,67.0,1262339.0
1280,-151.0,68.0,1911063.0
1281,-150.0,-70.0,1450679.0
1282,-150.0,-68.0,1015104.0
1283,-150.0,-67.0,4266733.0
1284,-150.0,-66.0,4473734.0
1285,-150.0,-64.0,6186133.0
1286,-150.0,-63.0,1155106.0
1287,-150.0,-62.0,3859520.0
1288,-150.0,-61.0,3934318.0
1289,-150.0,-60.0,5239247.0
1290,-150.0,-59.0,11179987.0
1291,-150.0,-58.0,1266316.0
1292,-150.0,-57.0,4035469.0
1293,-150.0,-56.0,6071946.0
1294,-150.0,-55.0,2886568.0
1295,-150.0,-54.0,5506894.0
1296,-150.0,-53.0,4261544.0
1297,-150.0,-52.0,4541608.0
1298,-150.0,-51.0,4283602.0
1299,-150.0,-50.0,3943062.0
1300,-150.0,-49.0,4292680.0
1301,-150.0,-48.0,15684107.0
1302,-150.0,-47.0,4311723.0
1303,-150.0,-46.0,5993101.0
1304,-150.0,-45.0,8320754.0
1305,-150.0,-44.0,2793269.0
1306,-150.0,-43.0,6866138.0
1307,-150.0,-42.0,8480564.0
1308,-150.0,-41.0,5353658.0
1309,-150.0,-40.0,10916650.0
1310,-150.0,-39.0,3012579.0
1311,-150.0,-38.0,4341658.0
1312,-150.0,-37.0,8839799.0
1313,-150.0,-36.0,6954972.0
1314,-150.0,-35.0,3692262.0
1315,-150.0,-34.0,5565677.0
1316,-150.0,-33.0,8343814.0
1317,-150.0,-32.0,1272064.0
1318,-150.0,-31.0,5298836.0
1319,-150.0,-30.0,6875747.0
1320,-150.0,-29.0,10772866.0
1321,-150.0,-28.0,5079037.0
1322,-150.0,-27.0,6424141.0
1323,-150.0,-26.0,7827978.0
1324,-150.0,-25.0,5319699.0
1325,-150.0,-24.0,7546404.0
1326,-150.0,-23.0,6144496.0
1327,-150.0,-22.0,1305516.0
1328,-150.0,-21.0,11433024.0
1329,-150.0,-20.0,7478119.0
1330,-150.0,-19.0,5189564.0
1331,-150.0,-18.0,10603403.0
1332,-150.0,-17.0,8164233.0
1333,-150.0,-16.0,12546731.0
1334,-150.0,-15.0,7859051.0
1335,-150.0,-14.0,3718158.0
1336,-150.0,-13.0,10447659.0
1337,-150.0,-12.0,4543065.0
1338,-150.0,-11.0,8210306.0
1339,-150.0,-10.0,9945741.0
1340,-150.0,-9.0,4956304.0
1341,-150.0,-8.0,10939910.0
1342,-150.0,-7.0,7760068.0
1343,-150.0,-6.0,7556376.0
1344,-150.0,-5.0,18946815.0
1345,-150.0,-4.0,10336682.0
1346,-150.0,-3.0,11612108.0
1347,-150.0,-2.0,10427797.0
1348,-150.0,-1.0,6342258.0
1349,-150.0,0.0,10953323.0
1350,-150.0,1.0,12487287.0
1351,-150.0,2.0,8194794.0
1352,-150.0,3.0,6931841.0
1353,-150.0,4.0,13886189.0
1354,-150.0,5.0,9813103.0
1355,-150.0,6.0,16588082.0
1356,-150.0,7.0,3953956.0
1357,-150.0,8.0,12342556.0
1358,-150.0,9.0,13104110.0
1359,-150.0,10.0,10365203.0
1360,-150.0,11.0,2293519.0
1361,-150.0,12.0,10042394.0
1362,-150.0,13.0,9515538.0
1363,-150.0,14.0,6717670.0
1364,-150.0,15.0,5391836.0
1365,-150.0,16.0,9616424.0
1366,-150.0,17.0,9320591.0
1367,-150.0,18.0,2343459.0
1368,-150.0,19.0,9593589.0
1369,-150.0,20.0,10451041.0
1370,-150.0,21.0,8526268.0
1371,-150.0,22.0,12017737.0
1372,-150.0,23.0,8140592.0
1373,-150.0,24.0,8413578.0
1374,-150.0,25.0,4478033.0
1375,-150.0,26.0,7508212.0
1376,-150.0,27.0,13184990.0
1377,-150.0,28.0,6751097.0
1378,-150.0,29.0,9632785.0
1379,-150.0,30.0,6740731.0
1380,-150.0,31.0,8692970.0
1381,-150.0,32.0,5572569.0
1382,-150.0,33.0,8400709.0
1383,-150.0,34.0,7848413.0
1384,-150.0,35.0,6612420.0
1385,-150.0,36.0,7689076.0
1386,-150.0,37.0,10254693.0
1387,-150.0,38.0,10930909.0
1388,-150.0,39.0,4225675.0
1389,-150.0,40.0,4288972.0
1390,-150.0,41.0,6818116.0
1391,-150.0,42.0,5058720.0
1392,-150.0,43.0,4099603.0
1393,-150.0,44.0,1372560.0
1394,-150.0,45.0,8580687.0
1395,-150.0,46.0,7236476.0
1396,-150.0,47.0,6956910.0
1397,-150.0,48.0,15427452.0
1398,-150.0,49.0,5558881.0
1399,-150.0,50.0,8843448.0
1400,-150.0,51.0,4391905.0
1401,-150.0,52.0,9394284.0
1402,-150.0,53.0,5013215.0
1403,-150.0,54.0,3933001.0
1404,-150.0,55.0,6055610.0
1405,-150.0,56.0,3699858.0
1406,-150.0,57.0,6554464.0
1407,-150.0,58.0,1834147.0
1408,-150.0,59.0,7364080.0
1409,-150.0,60.0,4966921.0
1410,-150.0,61.0,4140667.0
1411,-150.0,62.0,5999175.0
1412,-150.0,63.0,5362243.0
1413,-150.0,64.0,5102141.0
1414,-150.0,65.0,2393891.0
1415,-150.0,66.0,2750216.0
1416,-150.0,68.0,2518220.0
1417,-150.0,69.0,3375558.0
1418,-150.0,70.0,1043371.0
1419,-149.0,-70.0,2740179.0
1420,-149.0,-69.0,1321001.0
1421,-149.0,-68.0,1758258.0
1422,-149.0,-67.0,1523351.0
1423,-149.0,-66.0,4005964.0
1424,-149.0,-65.0,2788764.0
1425,-149.0,-64.0,1172784.0
1426,-149.0,-63.0,2976465.0
1427,-149.0,-62.0,7320258.0
1428,-149.0,-61.0,2041850.0
1429,-149.0,-60.0,2919701.0
1430,-149.0,-59.0,4269092.0
1431,-149.0,-58.0,3844570.0
1432,-149.0,-57.0,7918020.0
1433,-149.0,-56.0,3064673.0
1434,-149.0,-55.0,2493598.0
1435,-149.0,-54.0,6008159.0
1436,-149.0,-53.0,6743503.0
1437,-149.0,-52.0,4995799.0
1438,-149.0,-51.0,6377526.0
1439,-149.0,-50.0,3991459.0
1440,-149.0,-49.0,3936841.0
1441,-149.0,-48.0,2628166.0
1442,-149.0,-47.0,4367753.0
1443,-149.0,-46.0,5337370.0
1444,-149.0,-45.0,3753852.0
1445,-149.0,-44.0,2958873.0
1446,-149.0,-43.0,5894269.0
1447,-149.0,-42.0,10203373.0
1448,-149.0,-41.0,3816634.0
1449,-149.0,-40.0,6198571.0
1450,-149.0,-39.0,10804296.0
1451,-149.0,-38.0,4457734.0
1452,-149.0,-37.0,6480291.0
1453,-149.0,-36.0,8916881.0
1454,-149.0,-35.0,10519389.0
1455,-149.0,-34.0,5288962.0
1456,-149.0,-33.0,2807419.0
1457,-149.0,-32.0,8028686.0
1458,-149.0,-31.0,6851965.0
1459,-149.0,-30.0,10916286.0
1460,-149.0,-29.0,4754214.0
1461,-149.0,-28.0,6505358.0
1462,-149.0,-27.0,7318574.0
1463,-149.0,-26.0,13815893.0
1464,-149.0,-25.0,4636551.0
1465,-149.0,-24.0,6328728.0
1466,-149.0,-23.0,7676419.0
1467,-149.0,-22.0,10003658.0
1468,-149.0,-21.0,2565044.0
1469,-149.0,-20.0,12026572.0
1470,-149.0,-19.0,3703372.0
1471,-149.0,-18.0,8390518.0
1472,-149.0,-17.0,2542005.0
1473,-149.0,-16.0,8462683.0
1474,-149.0,-15.0,12279539.0
1475,-149.0,-14.0,12483842.0
1476,-149.0,-13.0,9554386.0
1477,-149.0,-12.0,4079289.0
1478,-149.0,-11.0,12088937.0
1479,-149.0,-10.0,7930524.0
1480,-149.0,-9.0,11870025.0
1481,-149.0,-8.0,11123677.0
1482,-149.0,-7.0,14674195.0
1483,-149.0,-6.0,4343798.0
1484,-149.0,-5.0,6549535.0
1485,-149.0,-4.0,8454898.0
1486,-149.0,-3.0,10111417.0
1487,-149.0,-2.0,14356395.0
1488,-149.0,-1.0,7817618.0
1489,-149.0,0.0,5831596.0
1490,-149.0,1.0,5782404.0
1491,-149.0,2.0,12581849.0
1492,-149.0,3.0,8881973.0
1493,-149.0,4.0,10607383.0
1494,-149.0,5.0,9100950.0
1495,-149.0,6.0,6904824.0
1496,-149.0,7.0,9554248.0
1497,-149.0,8.0,14679094.0
1498,-149.0,9.0,9222053.0
1499,-149.0,10.0,7683742.0
1500,-149.0,11.0,14223937.0
1501,-149.0,12.0,9291235.0
1502,-149.0,13.0,5612419.0
1503,-149.0,14.0,10110946.0
1504,-149.0,15.0,15506839.0
1505,-149.0,16.0,7000773.0
1506,-149.0,17.0,8110941.0
1507,-149.0,18.0,15840004.0
1508,-149.0,19.0,9731470.0
1509,-149.0,20.0,9965540.0
1510,-149.0,21.0,10782237.0
1511,-149.0,22.0,7900892.0
1512,-149.0,23.0,11423582.0
1513,-149.0,24.0,9258114.0
1514,-149.0,25.0,7726584.0
1515,-149.0,26.0,10151126.0
1516,-149.0,27.0,4805525.0
1517,-149.0,28.0,5439870.0
1518,-149.0,29.0,6576436.0
1519,-149.0,30.0,5530912.0
1520,-149.0,31.0,9408122.0
1521,-149.0,32.0,11040358.0
1522,-149.0,33.0,9304695.0
1523,-149.0,34.0,9279937.0
1524,-149.0,35.0,6378596.0
1525,-149.0,36.0,8986912.0
1526,-149.0,37.0,6130722.0
1527,-149.0,38.0,4294091.0
1528,-149.0,39.0,6948867.0
1529,-149.0,40.0,6326614.0
1530,-149.0,41.0,2401152.0
1531,-149.0,42.0,9691976.0
1532,-149.0,43.0,10579469.0
1533,-149.0,44.0,1579807.0
1534,-149.0,45.0,13035632.0
1535,-149.0,46.0,10231961.0
1536,-149.0,47.0,1081605.0
1537,-149.0,48.0,5087184.0
1538,-149.0,49.0,4386805.0
1539,-149.0,50.0,8042485.0
1540,-149.0,51.0,9309017.0
1541,-149.0,52.0,7852761.0
1542,-149.0,53.0,10709593.0
1543,-149.0,54.0,5174502.0
1544,-149.0,55.0,6743002.0
1545,-149.0,56.0,6092326.0
1546,-149.0,57.0,6591719.0
1547,-149.0,58.0,3738888.0
1548,-149.0,59.0,6971870.0
1549,-149.0,60.0,4453023.0
1550,-149.0,61.0,6401332.0
1551,-149.0,62.0,5709511.0
1552,-149.0,63.0,1081007.0
1553,-149.0,64.0,4340340.0
1554,-149.0,65.0,6273407.0
1555,-149.0,66.0,1815811.0
1556,-149.0,68.0,6391580.0
1557,-149.0,69.0,1424142.0
1558,-149.0,70.0,1594004.0
1559,-149.0,72.0,1455959.0
1560,-148.0,-72.0,1494341.0
1561,-148.0,-71.0,4062679.0
1562,-148.0,-70.0,5590826.0
1563,-148.0,-69.0,2644636.0
1564,-148.0,-68.0,1464588.0
1565,-148.0,-67.0,2623590.0
