,slope,met,mass(wrongunits),id,sfr,massplot
0,-0.00011939901520621916,0.009542376734316349,13289.603515625,0.0,1.157833218574524,14.292666717121172
1,,,,,,12.365220400807694
2,-0.004736547721754247,0.026934949681162834,31.240942001342773,8.0,3.975658655166626,11.663878344401247
3,-0.006167782239133305,0.03476181626319885,18.749269485473633,11.0,1.058097004890442,11.442139865791805
4,-0.00127013055096661,0.05401722341775894,16.1906795501709,12.0,0.2451806217432022,11.378420433440773
5,-0.003917413748503792,0.016528358682990074,15.664656639099121,17.0,0.5998463034629822,11.364076889667356
6,-0.010013136795177978,0.04318447411060333,10.595650672912598,18.0,0.2572318911552429,11.194284461149254
7,-0.0020481563464031555,0.011134287342429161,13.422014236450195,19.0,1.3897720575332642,11.296972042171662
8,-0.004600220299938723,0.021653054282069206,10.517558097839355,20.0,0.8316900730133057,11.191071457616623
9,-0.0026333715218649564,0.03582325205206871,9.338153839111328,28.0,0.05208928883075714,11.139415653474767
10,-0.0067289349294430995,0.028527148067951202,8.275964736938477,29.0,0.44554877281188965,11.086973190625
11,-0.0022967628722915952,0.012829247862100601,6.200197696685791,37.0,0.4096504747867584,10.961560506463103
12,-0.0033926727244753137,0.011969605460762978,4.942383289337158,44.0,1.0568721294403076,10.863090941221762
13,-0.0016875440872437836,0.010258441790938377,5.924748420715332,45.0,0.18226967751979828,10.941824837325239
14,-0.0023190695510996923,0.017801206558942795,6.339807033538818,48.0,0.09158535301685333,10.971231050243778
15,-0.0030930714998629355,0.014452725648880005,5.355222225189209,53.0,0.06607672572135925,10.897932124656355
16,-0.003935119545634727,0.021942438557744026,4.094139575958252,56.0,0.10555288195610046,10.781317497065237
17,-0.004337255767366948,0.011945044621825218,4.990087509155273,57.0,0.14118559658527374,10.86726318621075
18,-0.00626727859102668,0.02286441996693611,3.6808505058288574,63.0,0.294705331325531,10.735102927365812
19,-0.004708128681071867,0.018343184143304825,1.628928542137146,67.0,1.0582268238067627,10.381057229466489
20,-0.0014311418309753687,0.007966045290231705,3.5957019329071045,69.0,0.09491059184074402,10.724938257777165
21,-0.0013884250162945297,0.035764336585998535,2.728754758834839,73.0,0.057787951081991196,10.605118556408584
22,-0.0009985710482207776,0.018705587834119797,3.7586135864257812,75.0,0.011741903610527515,10.744182072581856
23,-0.0054262737123493806,0.010254823602735996,3.157308340072632,81.0,0.03900847211480141,10.668472032814458
24,-0.00354188210161848,0.012434778735041618,2.872272253036499,83.0,0.11931212246417999,10.627380069862838
25,-0.0008907831404867089,0.017814120277762413,2.6677849292755127,85.0,0.13512632250785828,10.595304820070275
