,Unnamed: 0,id,slope,AIC,mass,sfr,url
4280,4280,269303,-0.0003102142006992745,1.0,8.790445362452719,0.013459299999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/269303/
4285,4285,269662,-9.334829950284452e-05,2.0,8.971223514874824,0.023939500000000002,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/269662/
4286,4286,269664,-0.00233344404576593,1.0,8.90449816488034,0.0398384,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/269664/
4287,4287,269665,7.70668783288961e-05,1.0,8.891319636341663,0.0156124,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/269665/
4293,4293,269857,-0.0009341253159758123,2.0,9.22106330928535,0.0299623,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/269857/
4294,4294,269858,-0.0010649602856824662,2.0,9.186455322933325,0.0350731,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/269858/
4296,4296,269866,-0.00014834541646631573,1.0,8.602300344691727,0.00263787,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/269866/
4303,4303,270398,-0.0011885944042658997,2.0,9.386233221111695,0.0864933,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/270398/
4305,4305,270402,2.549656516577747e-05,2.0,8.958319356654394,0.025098,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/270402/
4309,4309,270544,-0.0008529437384044098,1.0,9.419486966277873,0.0221885,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/270544/
4311,4311,270546,-0.0012418572436065172,1.0,9.311228137574712,0.0319003,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/270546/
4312,4312,270547,-0.0006839994818508717,2.0,9.197176745387337,0.0483128,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/270547/
4314,4314,270550,-3.510422083412646e-05,1.0,8.802643462544573,0.00138577,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/270550/
4318,4318,270977,-0.0009881652661586147,2.0,9.560247009179363,0.0761567,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/270977/
4321,4321,271090,1.8321930237264798e-05,1.0,8.635369755021376,0.170925,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/271090/
4325,4325,271206,-0.0015624794436324158,1.0,9.516598017603616,0.10585699999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/271206/
4326,4326,271207,-0.0007126969716900096,1.0,9.339704001291404,0.14666700000000002,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/271207/
4327,4327,271208,-0.00040315109273560183,2.0,9.328881373393353,0.0171877,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/271208/
4329,4329,271211,-1.414721388818455e-05,1.0,9.070934507944783,0.00567669,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/271211/
4330,4330,271212,-0.00012874426131680627,2.0,8.81619529354635,0.017574799999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/271212/
4335,4335,271516,-0.000697718459496393,2.0,8.751740828389737,0.0432518,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/271516/
4338,4338,271635,-0.00015028689809886754,1.0,9.005206612639904,0.0577375,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/271635/
4348,4348,272014,-0.00020826503973911056,1.0,8.747461580695711,0.00184371,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/272014/
4351,4351,272179,-0.0012152548855023666,2.0,8.703878779546791,0.0166575,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/272179/
4352,4352,272180,-0.00013331756707010673,2.0,8.784599816769036,0.00120969,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/272180/
4360,4360,272498,-5.198681038764696e-05,1.0,8.330792288395976,0.028778300000000003,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/272498/
4364,4364,272732,1.5830170228063307e-05,1.0,8.925204869650669,0.00300521,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/272732/
4370,4370,272833,-0.0008540987078177701,2.0,8.978465320675465,0.056600599999999994,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/272833/
4373,4373,272997,-0.006604511842076759,1.0,9.375405739812168,0.0883083,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/272997/
4378,4378,273200,-0.0004523109547320142,2.0,8.97265289258486,0.0584334,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/273200/
4379,4379,273201,-0.0017117202211987563,1.0,9.069636640496027,0.0457709,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/273201/
4380,4380,273202,-6.975251360278125e-05,2.0,8.738071941201593,0.243747,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/273202/
4381,4381,273203,-0.0002996574655656377,2.0,9.113775642470182,0.00666588,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/273203/
4385,4385,273338,-0.00015693520139544123,2.0,9.066699430174687,0.0334497,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/273338/
4394,4394,273850,0.0008181622444401763,1.0,8.80585328079401,0.263905,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/273850/
4401,4401,273964,-0.0005074455313163834,2.0,9.313124629863914,0.019819200000000002,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/273964/
4404,4404,273972,8.590606429231395e-06,1.0,8.714709314925454,0.00168004,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/273972/
4406,4406,274184,-0.005308932582708119,1.0,9.585936728903992,0.209261,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/274184/
