,Unnamed: 0,id,slope,AIC,met,mass,sfr,url
2887,2887,404518,-1.2073877027203085e-05,1.0,0.015671607106924057,8.932769956819344,0.524483,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/404518/
2893,2893,404820,-0.010362754691132238,1.0,0.0710599347949028,9.130518941369283,1.2043,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/404820/
2901,2901,405310,-0.0017730738130780738,2.0,0.010132240131497385,9.345610720978524,0.187726,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/405310/
2902,2902,405317,-0.0003084369210850315,2.0,0.008858930319547653,8.553956086653471,0.158439,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/405317/
2916,2916,406814,,,,9.540377879401726,0.0433913,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/406814/
2921,2921,406826,,,,8.408178854291481,0.0657767,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/406826/
2927,2927,407689,-0.008816704878768844,1.0,0.06035705283284187,9.220558183377689,0.831263,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/407689/
2930,2930,407695,-0.00016371143445456998,1.0,0.02056289836764336,8.386717707360816,0.0767308,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/407695/
2936,2936,408312,-0.004770764098002336,1.0,0.01566037908196449,9.130514194333001,0.0233136,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/408312/
2937,2937,408318,-0.0002372657692977255,1.0,0.0037967762909829617,8.302278383094007,0.013231,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/408318/
2943,2943,408741,-0.0004607011519768161,2.0,0.005937362555414438,9.387267365723146,0.10478900000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/408741/
2945,2945,408753,-0.00023662777159498067,1.0,0.0025789723731577396,8.877839094261756,0.00382967,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/408753/
2948,2948,409303,,,,9.190195180264388,0.587932,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409303/
2949,2949,409304,,,,9.141843524713604,0.605816,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409304/
2950,2950,409305,,,,9.073864944536867,0.76463,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409305/
2951,2951,409306,,,,8.989053929798299,0.35202,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409306/
2952,2952,409307,,,,8.921679565156458,0.367977,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409307/
2953,2953,409308,,,,8.894093903692207,0.16083699999999998,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409308/
2954,2954,409309,,,,8.85927111201911,0.311017,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409309/
2955,2955,409310,,,,8.795915918563098,0.160725,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409310/
2956,2956,409314,,,,8.648974762444059,0.201817,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409314/
2957,2957,409315,,,,8.589902462460865,0.132638,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409315/
2958,2958,409316,,,,8.562291107960608,0.16881,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409316/
2959,2959,409318,,,,8.564673401254751,0.0783584,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409318/
2960,2960,409320,,,,8.51100463177614,0.181727,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409320/
2961,2961,409322,,,,8.38894883438337,0.085168,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409322/
2962,2962,409327,,,,8.148566590325824,0.027883099999999997,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409327/
2964,2964,409597,,,,10.02030487513358,1.4570299999999998,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409597/
2966,2966,409600,,,,8.808023282719992,0.00290598,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409600/
2967,2967,409607,,,,8.445593632712697,0.0902678,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/409607/
2976,2976,410466,-0.0006026572488893043,1.0,0.016947438940405846,9.00726055613051,0.68598,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/410466/
3001,3001,412335,,,,9.531346901748039,0.949585,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/412335/
3002,3002,412336,,,,9.012213085234668,0.48056899999999997,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/412336/
3003,3003,412340,,,,8.584628975800625,0.0235082,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/412340/
3004,3004,412346,,,,8.421352263056265,0.0500621,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/412346/
3005,3005,412350,,,,8.354101630743282,0.041949,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/412350/
3034,3034,414741,-0.0010553108503286734,1.0,0.007391453720629215,8.903514521226084,0.01275,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/414741/
3042,3042,415505,-0.0009871851620246426,1.0,0.0033794173505157232,9.608463812085649,0.061743200000000005,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/415505/
3059,3059,416773,,,,9.432345703440292,0.0449177,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/416773/
3076,3076,418250,-0.0003326274823889293,1.0,0.003281343961134553,8.244592269277003,0.00133068,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/418250/
3084,3084,418568,,,,8.539778908532924,0.000498029,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/418568/
3093,3093,420240,-0.0008809949951305017,2.0,0.017723772674798962,9.707821522839314,1.15895,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/420240/
3095,3095,420242,-0.0003780524723734803,2.0,0.014485709369182587,8.642451960540276,0.261835,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/420242/
3103,3103,420736,-0.0012714084752549796,2.0,0.009652549400925636,9.983567563780557,0.429184,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/420736/
3119,3119,422123,-0.003615123334501251,1.0,0.027278687804937363,9.516398931561698,0.140646,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/422123/
3133,3133,423220,,,,8.629661759829604,0.07933630000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/423220/
3134,3134,423224,,,,8.86697675849685,0.00266306,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/423224/
3141,3141,423580,,,,9.2881433057574,0.09288400000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/423580/
3146,3146,424349,-0.0050039805944042115,1.0,0.04396066069602966,9.817213147642033,0.290812,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/424349/
3164,3164,425735,-0.002915826255432141,1.0,0.009233440272510052,9.589549582612738,0.0484699,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/425735/
3172,3172,426543,-0.0002478467633051296,2.0,0.004171400796622038,9.068170518439675,0.22994499999999998,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/426543/
3173,3173,426546,-0.0017823449978365113,1.0,0.007210248615592719,9.286499032174687,0.032193400000000004,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/426546/
3175,3175,426548,-0.0002934487727477147,2.0,0.006488295737653971,8.526651329486949,0.00354396,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/426548/
3177,3177,427029,-0.005996138815747898,1.0,0.03140287101268768,8.958559228202528,0.501405,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/427029/
3178,3178,427030,-4.6178239849512e-05,1.0,0.022545889019966125,8.868879827752563,0.38162399999999996,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/427030/
3179,3179,427031,-0.0016931547331774524,1.0,0.021606456488370892,8.514038087061252,0.143728,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/427031/
3180,3180,427033,-0.0007009777810670253,1.0,0.022665182128548626,8.403722705327075,0.0831716,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/427033/
3185,3185,427598,,,,9.540169072868872,0.177788,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/427598/
3212,3212,429592,-0.002416285091577897,2.0,0.01822575181722641,9.430845810626352,0.747471,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/429592/
3216,3216,429596,-0.002981188303887584,2.0,0.01914339140057564,9.15603398297131,0.075413,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/429596/
3240,3240,431818,-0.000994548155577005,1.0,0.014161378145217897,8.773586075844678,0.26527399999999995,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/431818/
3254,3254,433121,,,,8.662236260425816,0.244547,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/433121/
3255,3255,433126,,,,8.379687344760786,0.0746389,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/433126/
3256,3256,433128,,,,8.304382897917444,0.0679873,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/433128/
3263,3263,433854,-0.00023603358676487358,1.0,0.003935834858566523,9.276775127417695,0.106923,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/433854/
3265,3265,433856,-0.005164616282852851,1.0,0.02230275794863701,9.416467542529793,0.027180400000000004,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/433856/
3267,3267,433858,-0.0001173723422270638,2.0,0.00515275076031685,8.777445445500375,0.0466342,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/433858/
3269,3269,434210,-0.00035307179568277807,1.0,0.011655752547085285,8.774276614034976,0.302709,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/434210/
3277,3277,435043,-0.0014444341601178093,1.0,0.00979429855942726,9.373334501733511,0.0592621,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/435043/
3278,3278,435046,-0.00014558036019038885,2.0,0.007967717945575714,8.655911062308657,0.06742410000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/435046/
3279,3279,435054,-4.1008077029960994e-05,1.0,0.002157140290364623,8.554850433101949,0.00042018800000000005,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/435054/
3328,3328,438731,0.0004644795892237953,1.0,0.008260807022452354,9.36693968171678,1.43182,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/438731/
3342,3342,439752,0.00016178885648385845,2.0,0.009238632395863531,8.407476964066943,0.0233071,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/439752/
3353,3353,440546,-7.765746461071983e-05,2.0,0.008076689206063747,8.448730503818108,0.12209500000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/440546/
3357,3357,440842,-0.00477590745414729,2.0,0.050080858170986176,9.24637731810244,0.254838,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/440842/
3358,3358,440843,-0.0015864447657137687,2.0,0.01717860996723175,9.043126072879248,0.763721,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/440843/
3360,3360,440847,0.0005024020441565567,1.0,0.015415980480611324,8.598939376046058,0.181551,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/440847/
3361,3361,440861,-0.001772873969053796,1.0,0.016886871308088303,8.19983547169129,0.0526597,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/440861/
3364,3364,441136,-0.0001520621574669865,2.0,0.01163260918110609,8.682851732148793,0.244069,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/441136/
3372,3372,441486,8.016262986353412e-06,1.0,0.008505930192768574,8.134920771874075,0.0004654,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/441486/
3375,3375,441810,-0.0013197153174249133,2.0,0.009599991142749786,9.787971396226963,0.20750900000000003,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/441810/
3376,3376,441811,-0.0009197580675818377,2.0,0.01910067349672317,8.931788364477297,0.399534,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/441811/
3377,3377,441812,-0.0010559718113312849,1.0,0.010934368707239628,8.663782413653465,0.195114,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/441812/
3378,3378,441813,-0.0013273374605818516,1.0,0.015608281828463078,9.023132726940759,0.00437384,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/441813/
3379,3379,441814,-0.00033825501811171024,1.0,0.008761439472436905,8.531901096515266,0.197156,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/441814/
3381,3381,442080,-0.00022502660461957657,2.0,0.01116141863167286,8.826870210560283,0.175706,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/442080/
3382,3382,442081,8.781990140611878e-07,2.0,0.010027516633272171,8.604011017431763,0.131571,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/442081/
3383,3383,442082,-0.0002723275389031077,1.0,0.010350589640438557,8.532823185802156,0.130208,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/442082/
3384,3384,442084,-8.944129546407016e-05,2.0,0.009754782542586328,8.366021554940628,0.0638155,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/442084/
3387,3387,442224,0.0010469318278417492,1.0,0.019371680915355682,9.137114419743137,1.12657,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/442224/
3389,3389,442457,-0.00320280098470143,1.0,0.02778729610145092,9.11551863269698,0.581018,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/442457/
3390,3390,442458,-6.662692524528171e-05,2.0,0.020897241309285164,8.750170964236943,0.279071,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/442458/
3413,3413,444002,-0.00325668491463782,1.0,0.02040556259453297,9.117068634977947,0.234077,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/444002/
3414,3414,444003,-0.000209504852567744,1.0,0.004191492218524218,8.907951216050101,0.0194299,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/444003/
3415,3415,444004,-1.6103103736509547e-06,1.0,0.001897739479318261,8.65822692847045,0.0159814,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/444004/
3416,3416,444005,-0.0003416667153890348,1.0,0.0073197344318032265,8.629014513796214,0.0694336,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/444005/
3417,3417,444009,-4.096218990245023e-05,1.0,0.0032143453136086464,8.471940143837088,0.00236494,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/444009/
3426,3426,444951,-0.0005930414304143938,1.0,0.02021772973239422,8.483127426551995,0.153891,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/444951/
3456,3456,447270,-0.0004051692825066609,1.0,0.019478872418403625,8.747117412396394,0.326461,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/447270/
3462,3462,447723,-0.0012530555275067294,1.0,0.013728803023695946,8.779612678695969,0.043439900000000004,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/447723/
3463,3463,447725,-0.0002438149652127957,1.0,0.0035790591500699524,8.604712521152708,0.00395911,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/447725/
3469,3469,447969,-0.0038956620413874055,1.0,0.02038765884935856,9.469748117929855,0.37592,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/447969/
3482,3482,448787,-0.002902913579053364,1.0,0.016178946942090988,10.07513569586138,0.931774,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/448787/
3483,3483,448788,-0.003822438666953642,2.0,0.02198892645537853,9.686222642492085,0.5471560000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/448788/
3491,3491,449305,-0.00170577909203201,2.0,0.010936530306935309,9.455224866439606,0.134854,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/449305/
3498,3498,449761,6.90548721613687e-05,2.0,0.014090974815189837,8.539501327202617,0.22959000000000002,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/449761/
3510,3510,450353,-0.0019593399959096183,1.0,0.012092641554772854,9.649928997200938,5.5172,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/450353/
3512,3512,450362,-0.00014534003927998268,1.0,0.002556555205956101,8.657761922410456,0.00232949,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/450362/
3517,3517,450893,-0.0004352569060220291,2.0,0.011254810728132723,8.823061637333089,0.420544,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/450893/
3518,3518,450894,7.135264370197271e-05,1.0,0.012108690105378628,8.775880032267228,0.39569099999999996,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/450894/
3529,3529,451530,0.00020223277447340958,1.0,0.024253834038972855,8.326309247597669,0.00033242,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/451530/
3537,3537,452213,-0.0013543426914370432,2.0,0.00929746963083744,10.226798093428307,1.50478,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/452213/
3540,3540,452216,-0.0020577921036457397,1.0,0.01029533799737692,9.27168798491848,0.41191300000000003,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/452216/
3555,3555,453466,0.00013947556073667204,1.0,0.033045344054698944,8.583727083309334,0.0474274,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/453466/
3581,3581,455224,-0.004144678878711376,1.0,0.021222516894340515,9.468051529594515,0.07241660000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/455224/
3594,3594,456318,-0.0038675903535839436,2.0,0.018623003736138344,9.594785201378196,0.143583,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/456318/
3595,3595,456319,-0.005498549107034044,1.0,0.046541430056095116,9.030898250862592,0.202775,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/456319/
3596,3596,456321,-0.00020221574992940625,1.0,0.005926209036260843,8.426689393672067,0.00497978,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/456321/
3608,3608,457194,-0.0005164126350202129,1.0,0.009935238398611546,8.6557977767149,0.17774500000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/457194/
3609,3609,457196,-8.003778446808169e-05,2.0,0.00607990985736251,8.31902026071765,0.044740800000000004,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/457196/
3628,3628,458453,-0.0008003890826827027,1.0,0.00875673722475767,8.852652125371199,0.180877,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/458453/
3629,3629,458455,-0.0007552160336795425,1.0,0.012928488664329052,8.768917832036589,0.153078,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/458455/
3630,3630,458456,0.00016865277465386754,1.0,0.016627255827188492,8.595080108343861,0.142453,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/458456/
3634,3634,458612,-0.0006398794514231519,1.0,0.015146219171583652,8.77039973250191,0.188788,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/458612/
3635,3635,458613,-0.00022897288759644922,1.0,0.012781134806573393,8.765091713960564,0.24058400000000002,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/458613/
3636,3636,458615,-0.00029310017889836603,1.0,0.011456853710114956,8.699674664023162,0.229696,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/458615/
3637,3637,458617,-0.0006119285852659162,1.0,0.009056801907718182,8.620910549941566,0.106982,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/458617/
3638,3638,458618,-0.0002284874195755229,1.0,0.010651354677975178,8.41666163184131,0.0596852,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/458618/
3647,3647,459246,-0.00491053155274197,2.0,0.0204576775431633,10.435464134051117,5.6542,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/459246/
3648,3648,459247,-0.003954434055736079,2.0,0.02443022467195988,9.157334594672395,0.24705100000000002,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/459247/
3669,3669,460727,0.00021662543940119695,1.0,0.013122960925102234,8.327668070307821,0.0113116,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/460727/
3688,3688,461971,-0.00017782696852506466,2.0,0.027258990332484245,8.536212398304231,0.15884,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/461971/
3696,3696,462266,-0.00015816676218871774,1.0,0.0006257059285417199,8.547480017287459,0.00961046,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/462266/
3709,3709,463137,2.441317480294788e-05,2.0,0.0071882843039929875,9.857681410290931,1.83402,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/463137/
3710,3710,463139,-0.00038974222784937695,1.0,0.01819782517850399,8.71535187217745,0.26922199999999996,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/463139/
3711,3711,463141,-0.0010520455778734498,2.0,0.01853802241384983,8.679699817898001,0.244842,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/463141/
3712,3712,463143,-0.00040873358706204285,2.0,0.01582186296582222,8.51080691963492,0.11628800000000002,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/463143/
3714,3714,463364,-0.0012578853502060177,2.0,0.012066517025232315,9.912363440822347,1.35735,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/463364/
3722,3722,463804,-0.0011089503548051775,1.0,0.009441934525966644,9.46178518590019,0.257419,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/463804/
3734,3734,464809,-0.0001583769092272927,1.0,0.006771475542336702,8.416759871842157,0.10145900000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/464809/
3743,3743,465265,-5.316263170155898e-05,2.0,0.014994030818343163,8.535166625052675,0.1343,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/465265/
3744,3744,465266,-0.002012542236125783,1.0,0.020432226359844208,8.464193836478984,0.0958711,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/465266/
3745,3745,465267,8.553189607821375e-05,1.0,0.016057882457971573,8.483127426551995,0.10923599999999999,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/465267/
3755,3755,465981,0.0006335719493177834,1.0,0.0135252820327878,8.662040858611663,0.244829,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/465981/
3757,3757,466083,-0.0025345010436804262,2.0,0.0169252660125494,10.213545596775775,1.0170700000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/466083/
3767,3767,466623,-0.0036355508931688475,1.0,0.004807889927178621,9.27669376648602,0.020194999999999998,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/466623/
3769,3769,466898,-0.0027100753753037297,2.0,0.010470045730471613,9.44415732321335,0.080972,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/466898/
3788,3788,467855,-0.000233753689324403,1.0,0.00456631975248456,8.475386772566345,0.032972900000000006,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/467855/
3807,3807,469306,-0.0009108972132303584,1.0,0.01735540106892586,8.383601253409783,0.020359099999999998,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/469306/
3820,3820,469997,0.0008585078632605316,1.0,0.011509605683386326,8.795351413148332,0.243229,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/469997/
3821,3821,470000,-0.0007140759614084468,1.0,0.009054737165570259,8.480399928569598,0.0994503,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/470000/
3824,3824,470208,-0.0017146597033969606,2.0,0.01887752674520016,9.415599221398457,0.024209400000000002,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/470208/
3827,3827,470413,0.0003846970036119808,1.0,0.025446094572544098,8.344115430629412,0.07487310000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/470413/
3829,3829,470624,-0.0016374980288360668,1.0,0.008881209418177605,9.634823128792002,0.109804,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/470624/
3830,3830,470625,0.0003759811996465199,1.0,0.012910573743283749,8.930518749280601,0.383009,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/470625/
3846,3846,471498,-0.00039612532521733396,2.0,0.010228805243968964,8.707791368909843,0.183781,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/471498/
3855,3855,472108,-0.001166609877725818,1.0,0.01485354173928499,8.56860353750562,0.0990764,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/472108/
3856,3856,472109,-0.00018316739148385966,1.0,0.007138418033719063,8.437522133112871,0.06589450000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/472109/
3857,3857,472111,-6.242818290088322e-05,2.0,0.005266509484499693,8.387138560867825,0.027491599999999998,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/472111/
3865,3865,472623,0.0001386045604899081,1.0,0.014558763243258001,8.99410677288975,0.833716,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/472623/
3866,3866,472625,0.00012292170191351823,1.0,0.022610215470194817,8.703625139894726,0.248412,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/472625/
3888,3888,474364,-0.004476247024380151,1.0,0.011808488517999649,9.461501716862395,0.0335771,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/474364/
3902,3902,475149,-0.0015001247745950901,2.0,0.01245412603020668,9.228301527117587,0.06989719999999999,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/475149/
3913,3913,476076,-0.0023316770146373234,2.0,0.016120916232466698,9.713904779139297,0.986014,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/476076/
3925,3925,476752,0.0006944853283690488,1.0,0.02020964398980141,8.64849973818753,0.147352,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/476752/
3926,3926,476754,0.00032204986563980103,1.0,0.01858546584844589,8.521202190941867,0.13261199999999998,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/476754/
3940,3940,477589,-1.7985250443466297e-05,1.0,0.0023521310649812217,8.789217953395053,0.0037805,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/477589/
3960,3960,479240,0.00011631547212456355,1.0,0.01248402800410986,8.676457343376192,0.176307,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/479240/
3961,3961,479244,-2.0695291016059227e-05,2.0,0.003009156556800008,8.234771863418263,0.0111156,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/479244/
3992,3992,480834,-0.0022602265269130077,1.0,0.01363122183829546,9.139441231874242,0.045446600000000004,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/480834/
4016,4016,482534,-0.0017062019512829125,1.0,0.0173348281532526,9.613861476195725,1.54639,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/482534/
4042,4042,484570,-0.0031956537009049896,1.0,0.024927724152803418,9.236556747520249,0.29681799999999997,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/484570/
4066,4066,486069,-0.003147959996116612,1.0,0.01885253004729748,9.777957802864883,0.5393600000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/486069/
4073,4073,486799,-0.0020751354003211613,1.0,0.028024781495332718,9.136435947799514,0.0497204,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/486799/
4083,4083,487279,-0.0019035825324533009,1.0,0.008043852634727955,9.481867294851376,0.08191060000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/487279/
4088,4088,487797,-0.0016870980037016641,1.0,0.01297424640506506,9.234913729938723,0.027001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/487797/
